store_id,uuid,updated_at,review_text,overall_rating,food_rating,rider_rating,sentiment
ue7c,bd521971-8c57-4885-8bf9-61364106e1d5,2024-03-09T14:16:27Z,"maggi sup sedap, sup ayam sedap, nasi goreng kampung daging sedap dan portion banyak, best.",5,5,5,positive
ue7c,bdbdd56a-b757-4834-a257-97380b53f09f,2023-05-11T04:49:29Z,order air tak dapat ..,2,2,,negative
ue7c,bf0acb4a-c2cf-4aac-b54d-41451888deba,2024-02-07T03:40:53Z,order lain dapat lain,3,3,,neutral
ue7c,c0197a24-1273-4422-a64b-67e30e864221,2024-02-11T14:14:18Z,portion banyakk,5,5,5,positive
ue7c,c05fa1c3-2bf6-454e-8b40-a09d798a972d,2023-10-26T05:46:48Z,"sudah bayar nasi pun takdak bagi. dah bagitau nak ayam atas paha, bagi potongan ayam. dalam gambar tunjuk lain bagi lain. anjir betul pak cik amir ni. tak halal duit saya bagi tu. israel betul penipu.",1,1,,negative
ue7c,c2676926-7ea6-4329-9fde-a2bf3939131d,2023-06-28T15:36:26Z,"rasa tawar & nasi goreng tu mentah sikit. haritu pernah order, sedap je. maybe hari ni masak rushing kot.",3,3,5,neutral
ue7c,c47cd61c-fca6-429a-b490-271d4c86d00e,2023-05-01T15:57:45Z,air sejuk dan panas jgn diletak dlm plastik yg sama,1,1,,negative
ue7c,c6ed353e-2516-4a1a-a349-360809a8fab0,2023-11-21T04:47:53Z,makanan sedap tak portion pun banyak,5,5,,positive
ue7c,c8c80092-0848-4cfa-b133-4830f3198c3d,2023-07-31T04:52:00Z,the foods are too oily,3,3,5,neutral
ue7c,c99e8fc8-04bd-4a17-be02-6b1b68036571,2024-01-03T05:15:38Z,"memang sedap, komen ni semua tak tipu. saya cerewet sbb selalunya kalau baca comment ckp sedap tapi bila saya order, makanannya tak sedap pun. tapi yg ni memang sedap. sambal belacan pun sedap",5,5,,positive
ue7c,d6427462-bda1-45a3-8b74-b4ab0ad7826f,2023-12-17T06:42:24Z,"sy order siput sweet sour,ditukar kpd sotong sweet sour. seriously sedap😂👍 daging halia pn 👍 tom yam pn sedap. 👍 insyaallah, boleh repeat lgi.",5,5,,positive
ue7c,d979b35c-b0b6-4291-841e-e78a5da7cae4,2023-05-02T05:26:15Z,2 hours,1,1,,negative
ue7c,ded1f506-92ce-40c1-b668-9369f0251de3,2023-09-13T10:09:18Z,very little portion,1,1,,negative
ue7c,e02c25bb-5cdb-473b-8a53-5b8be2bea85e,2023-07-27T12:58:41Z,nama sotong goreng kunyit tp sayur je banyak sotong sikit je,3,3,5,neutral
ue7c,e0a3dd0d-578a-4e69-a919-6b96723ca180,2023-08-31T13:30:01Z,sentiasa sedap...yummy²..,5,5,,positive
ue7c,e1548885-c201-40b7-9c27-036a49ac7292,2023-03-27T07:50:52Z,big portion & tasty too!,5,5,5,positive
ue7c,e509d72c-5894-489f-ab55-145a3165e179,2023-11-23T05:15:46Z,alhamdulillah sedap.,5,5,,positive
ue7c,e693b18e-156c-4ca2-9002-7ffbbc03143c,2023-12-26T15:32:25Z,memang terbaik sedap sangatttt portion pun banyakkk memang puas hatiii. kedai tak kedekut minta nasi lebih banyokk gila. tq boss 😍😍,5,5,,positive
ue7c,e6f64983-5074-415f-906d-29b824bd8fe6,2023-07-18T06:06:07Z,rasanye set dapat air sekali tapi tak dapat plak. huhu. xpelah. yg lain ok je.,4,4,5,positive
ue7c,e8e3365f-d1bf-4124-b3fd-8b6ee0961a4f,2023-04-28T08:52:45Z,sedap tp kuah terlalu cair utk menu ladna,4,4,,positive
ue7c,e92f4f88-7683-4e5c-bd4d-0fe38f0d69c0,2023-09-15T03:37:08Z,jagung susu tu cair sikit rasanya berbanding yg sy beli sebelum ni. nasi goreng cili padi kurang cilinya tak rasa pedas,3,3,,neutral
ue7c,e982cbf4-0c0d-410b-9e09-16ce7d197a10,2023-09-14T05:19:06Z,order salah..mntak nasi goreng pattaya campur dan nasi goreng cili padi sotong..dpt ayam je semata..harga cas mahal..,1,1,,negative
ue7c,ed547bbc-d382-4b35-89ce-8069c715ec49,2023-06-30T12:43:00Z,nasi bujang mmg xde sup ke.?nasi n telur dadar je die bg..,3,3,5,neutral
ue7c,f12c5767-2c27-4179-ad4a-64973fc170ec,2023-05-10T08:41:23Z,ordered bawal masak pedas with white rice..but white rice was not in the package.,3,3,,neutral
ue7c,f6d8786d-b0f1-4002-86ac-c485d55691a5,2023-11-23T13:13:40Z,nasi goreng kampung daging sedap. dpt sup kosong dengan sambal belacan sekali. nice!,5,5,,positive
ue7c,fd6806a8-da52-461a-8e63-7632624d67c8,2023-08-05T08:42:12Z,oklah sedap boleh makan,5,5,5,positive
ue7c,fd70463d-30f5-46ae-8f5e-1e26876e453b,2023-04-29T15:00:18Z,not worth!!!!order tomyam ayam but ayam skit gila…‼️,1,1,,negative
ue7c,feffb2fb-5ec8-4230-bdb4-b8195e4fd15b,2023-09-11T11:03:00Z,"ok, boleh la oder lg. nasi pun byk",4,4,,positive
uhyy,0004c324-32ad-429e-8ff9-872dc3fdf106,2023-07-18T12:30:44Z,tak sedap,1,1,5,negative
uhyy,01109b67-60ac-4ca5-90d2-d3a9592bea47,2023-09-04T09:22:27Z,fast delivery..makanan pun masih panas,5,5,5,positive
uhyy,093888cb-6659-43cf-954f-8320fa72db25,2023-08-21T01:58:21Z,kalini isi banyak kuah bnyk,5,5,5,positive
uhyy,20edae75-db87-482d-bf89-8db0431a449a,2023-08-07T00:48:37Z,sedap tapi nasi saya ada kerakk.. saya tk suka kerak nasi,2,2,5,negative
uhyy,219c3e26-5781-4341-b516-47c929ce0648,2023-10-06T12:33:22Z,nasi goreng kampung & nasi goreng pataya sedap 👍🏻 nasi banyak. kenyang sampai pagi 🤭🤭 sup tulang je kurang rasa tapi okay je boleh makan . alhamdulillah,5,5,,positive
uhyy,22dd7aa7-e2ea-4e24-956e-a35bb4b91753,2023-10-02T05:05:30Z,sedapp nasi goreng variasi dia kuah pekat,5,5,,positive
uhyy,2cae33ba-02a4-479c-ba2f-ae927d534e72,2023-07-04T05:40:43Z,nasi goreng tomyam tkde ayam langsung. only bawang and daun limau. jgn la kedekut sngt dgn lauk ya. penghataran ok laju,3,3,4,neutral
uhyy,2fd8067f-e073-4908-862c-59bf3d012d9c,2023-06-30T02:23:42Z,paprik doesn’t taste good tom yam is ok. delivery took too long.,3,3,4,neutral
uhyy,361d6b5f-219f-444d-bbb0-108f6bce8be2,2024-01-27T12:20:33Z,my drink dont have,2,2,,negative
uhyy,3801972f-51a7-48d8-bf02-2b8051497300,2023-09-05T16:26:12Z,kalau boleh mihun goreng sekali dengan bahan dia.....jangan bagi asing...,1,1,5,negative
uhyy,39a40242-f144-437f-8df4-b7fe1d8c4a79,2023-08-05T08:40:56Z,sedap dan ok lah..,5,5,5,positive
uhyy,3d85194d-4b33-4924-9297-f21c59b0d504,2023-06-27T08:29:16Z,"ayam goreng kunyit tak garing , minyak banyak. paprik tawar , pedas je.",1,1,5,negative
uhyy,3fd6f52e-f84e-4f29-bd18-fdbf197c9d73,2023-06-02T05:41:11Z,makanan lambat sampai. dekat 2 jam tunggu pastu tak sedap.,1,1,,negative
uhyy,4155a27a-4106-4f01-b02c-5bc0181a0cc5,2023-06-15T14:07:01Z,sedap2... murah pun murah,5,5,5,positive
uhyy,4158fc58-c16d-4fda-a074-7576c7e433ac,2024-02-02T15:51:37Z,ok la. portion bnyak,3,3,,neutral
uhyy,4552dd04-aeb3-4bc2-8e7f-b52b6aea41d7,2023-08-30T02:19:06Z,maggi goreng mamak sedap. portion banyak,5,5,5,positive
uhyy,4b508c54-411c-4fd6-b76c-b9db2a70cc95,2023-06-28T05:33:00Z,lambat. dekat 3jam tggu. lepas tu tulis xnak pedas tp bagi pedas gila.,1,1,4,negative
uhyy,4b9ae6a7-9477-4565-b4f0-62cdbe60c0cb,2023-09-16T14:36:13Z,"sedap padu,",5,5,,positive
uhyy,4c017770-3cd3-42e5-8b98-6a5917c5c7cc,2023-06-24T09:41:30Z,sedap,5,5,5,positive
uhyy,5529daa0-00ec-478b-a687-6fe2347c96eb,2023-10-06T07:23:00Z,tomyam sini paling sedap! 🔥,5,5,,positive
uhyy,562f003d-661d-4487-b845-490ab8223845,2023-07-08T12:04:26Z,delicious and extra food,5,5,5,positive
uhyy,5ed4d557-d760-4434-a95d-2f2de0c5907b,2023-06-19T12:26:40Z,good and accordingly⭐⭐⭐⭐⭐,5,5,,positive
uhyy,5f900ac3-4c3a-4fac-8db6-6aedfddbb8cf,2023-07-01T15:02:53Z,"order utk opah. opah komen portion byk rasapun sedap. kalau x kerana lewat, saya dah bagi 5 bintang. opah saya dah frust tunggu lama sangat",4,4,5,positive
uhyy,61a8f0e4-6c68-4d9b-8074-3f70430a9e08,2023-06-18T05:14:43Z,"good food, not too spicy",5,5,5,positive
uhyy,667d18ff-453e-440e-8eed-60772823c969,2023-05-25T05:40:31Z,"tolong masak telur dadar elok sikit
dalam. awak sekali kulit pun goring bagi 
🤯😴😴😴😴🤑🤑🤑🤑",1,1,,negative
uhyy,6ab1db7c-5eb1-4f6e-9e67-acbc7b7e5f4d,2023-10-03T17:13:47Z,nice,5,5,,positive
uhyy,6bd4584b-8395-4aee-abac-1941479089d4,2023-07-01T22:30:35Z,"food okay but preparation too slow, i only order nasi bujang which can be prepare instantly",4,4,5,positive
uhyy,79d1d4dc-ce6a-401a-886e-ada679079d55,2023-06-20T16:12:38Z,the best nasi bujang i ever had..tq rf tomyam🫰🏻,5,5,5,positive
uhyy,79f76f78-f634-428e-ba88-5440ca4357ff,2023-06-30T06:21:24Z,x sedap..,1,1,5,negative
uhyy,7eda85fb-c959-4187-9bec-024d743b2bbd,2023-08-27T06:55:55Z,👍,5,5,,positive
uhyy,800d7bf6-4bda-4192-90ad-12f38210542c,2023-07-28T13:59:20Z,"sumpah review banyak teruk, aku order sampai sampai memang teruk sumpah.. aku order daging sambal. tapi aku dapat ayam sup sos macam campur telur pecah soup sos cili.. eu geli pelik!!! kedai teruk",1,1,5,negative
uhyy,81c520b2-d41c-4e54-b281-d737659efaa1,2023-07-10T10:18:20Z,pantas dan sedap,5,5,5,positive
uhyy,8901f33a-e3e5-4240-b0ab-8bee07a9c68c,2023-07-07T05:53:14Z,shedap kuayteow goreng seafood dia,5,5,5,positive
uhyy,8a15fce0-d2b9-4fb9-9dfe-13145e01319f,2023-06-19T05:19:59Z,first time beli mee goreng dapat quantity sikit gila? apa benda sia,1,1,1,negative
uhyy,8e62ecee-7fe3-48a0-9fc0-d136440539ed,2023-06-24T12:17:51Z,lembab ! ambil masa 2jam untuk nasi goreng .,1,1,5,negative
uhyy,8eb238d4-7ece-4817-a817-208948cbc77f,2023-05-12T05:19:45Z,kuah mee goreng basah tumpah then tapau nya pun pecah 🤦🏼‍♀️ semoga bole perbaiki lagi dgn lebih baik 👍🏻 biasa nya letak dlm plastik kuah tu so selamat juga 😊,3,3,,neutral
uhyy,93e15c32-f7f9-4f14-9a7b-38c7e2ab6ec6,2023-05-31T11:40:59Z,the food was cold and tasted horrible,1,1,3,negative
uhyy,a4023584-4291-492a-ad3e-fed9eae95039,2023-10-01T01:59:36Z,"terukkk...order ayam sambal yg sktul dlm gmbarnya..yg dpt plak ayam cincang lumat..ko nk bgi mkn org ke kucing cm gtu cincang ayam,sebesar saiz kuku dipotongnya.ko byg la sndri mcm mne nk dimknnya",1,1,,negative
uhyy,a5b318f6-cc23-4e39-a145-7ec3c6e7b07b,2023-06-27T16:04:45Z,"ordered at 1049pm, received the order at 1204am. total waiting time: 1 hr and 15 min",1,1,5,negative
uhyy,a5cf732f-360c-45db-aab5-d510376b46c7,2023-09-21T09:18:36Z,"not as expected
was tasteless and ikan bilis was not crunchy
sorry.",2,2,,negative
uhyy,a7d606cd-5d0b-4dfa-b170-19bd1fc34004,2023-06-21T02:13:34Z,first time beli kat kedai ni..mmg bagus ikut arahan,5,5,5,positive
uhyy,a8de4adb-5573-4159-bd27-6e593307b7d7,2023-10-06T15:33:53Z,makanan mantap *****,5,5,,positive
uhyy,a93d0f54-e5b1-4203-8516-2c4589e197fe,2024-01-31T14:08:11Z,nasi goreng usa nice,4,4,5,positive
uhyy,b1034443-013f-4b61-a91c-fea90b1c011a,2023-07-02T15:43:22Z,the horlicks was too bad .,1,1,5,negative
uhyy,b1a9faef-f11e-42eb-a2fd-65dda7d7ba2a,2024-01-29T02:25:49Z,"kuantiti mknn yg banyak & sedap..
habis saya makan",5,5,,positive
uhyy,b3c9cfc0-e1f7-4a22-96e8-2df29a864faf,2023-06-25T08:29:49Z,paprik tawa rasa air paip not recommended plis ehh perbaiki kualiti makann,1,1,,negative
uhyy,b69cb76f-c4b8-4e93-86d9-37158d11b57b,2023-06-21T10:48:59Z,menyesal order. beli nasi ayam pak kraw kaw tu..telur takde..isi ayam pun sikit.. hmmmmm,1,1,5,negative
uhyy,d5931412-6282-414e-8ce8-1c948ed65ce8,2023-07-11T05:38:35Z,tah la rm9 kueytiow tomyam macam tak worth. very dry takde ayam apa. beli kat gerai rm2 tepi jalan ada la jgk ayam kecik2,1,1,5,negative
uhyy,d762cece-ee92-440e-a3a0-07d4776dc143,2023-06-15T10:08:44Z,"taste okay, but too much chili seeds 😅",3,3,,neutral
uhyy,d7a01d7e-37f5-47fb-895f-20fe9c2db4a6,2023-06-27T01:38:22Z,"order nasi goreng tomyam, nasi je banyak. lauk pun ayam je dia bagi and boleh kira nga jari berapa ketul. one more order maggi goreng tomyam, berminyak gila.i",1,1,5,negative
uhyy,dbfdbd51-2b57-4b04-904a-6eb26091d590,2023-06-12T06:03:39Z,"sebelum order aku dah baca review. tp degil, fikir mungkin dah improved kot. so aku decide order lah. dah lah tunggu bapak nya lama. dekat 2jam aku baru dapat makanan. sekali  hambar makanan + masin",1,1,,negative
uhyy,de818a53-8027-43a2-9781-c1df945d2c11,2023-06-27T15:35:21Z,lain kali sotong itu bagi lah lebih....,2,2,5,negative
uhyy,e06d6943-795d-4a53-8b9b-9caea8332206,2023-06-17T05:21:43Z,sangat berbaloi dengan harga sebab banyak!!,5,5,5,positive
uhyy,e3731b35-c099-4f97-ae27-6f2f6112f111,2023-06-03T11:31:44Z,wrong order. plus i dont received my drink. 1 star for this shop,1,1,,negative
uhyy,e4f037e6-c561-4abf-930a-6102119fe3b5,2023-06-28T05:21:22Z,sup ayam tak de..ayam goreng kunyit skit sgt dan halus ayamnyer..lambat..hampir 2 jam tunggu..tak akan order lg,1,1,5,negative
uhyy,e92d1fa0-2487-447f-900f-058c806bc57f,2023-06-17T04:34:59Z,tukang masak tolong la baca note yang di minta. mintak nasi tak nak sayur dgn sos ikut la. ni untuk budak makan. ni tunggu last tak makan. membazir la. berapa kali kena. bukan beli free.,1,1,5,negative
uhyy,f49335b5-483c-47d6-ad2a-82c5c5fde011,2023-06-28T13:51:56Z,"tak payahla order, lambat gila siap lauk ounya portion pun sikit",1,1,5,negative
uhyy,f7b9ec70-108a-4689-b413-35b174d7f6b0,2023-08-03T20:48:08Z,sedap tapi daging sikitttt gilaaaa mcm 3/4 keping je,5,5,5,positive
uhyy,fb345922-c95b-4ff8-a0d4-350cf46a4150,2023-05-28T00:52:08Z,mantap,5,5,,positive
uhyy,fbc2b0e2-9c30-4a42-a7be-fbf04bf372ff,2023-07-18T06:20:51Z,not meet my requirement...request spicy . its really nothing on it,1,1,5,negative
uwvw,01c3597e-a217-4fb8-b124-b21f0efc8c18,2023-07-25T06:53:04Z,sedappp nya… leh repeat 😍👍,5,5,5,positive
uwvw,028d21dc-6f8e-4b0f-812a-8a64e169cf72,2023-08-18T02:01:39Z,sgt sedapp.. byk kali repeat 🥰,5,5,5,positive
uwvw,03bebf18-64fc-4b63-bd16-b236e50c062f,2024-01-13T01:03:24Z,sambal sedap…portion besar…all👍🏼,5,5,,positive
uwvw,0a0b3a01-b52b-421c-bf52-1b13ed46ef28,2023-07-15T11:23:06Z,sangattttt sedapppp. portion pun banyak berbaloi dengan harga.. 👍👍👍,5,5,5,positive
uwvw,0f5c2e5c-62ef-48c6-90b4-b8e5e7a06f18,2023-08-31T01:12:19Z,nasi lemak sedap... cuma nasi sikit.. hee... akan repeat order lg kat sini... alhamdulillah,5,5,5,positive
uwvw,14c7a825-c24c-4d40-b522-b83f54115faf,2023-10-14T02:01:35Z,tq good servis ..nasi lemak sedap sgt tq,5,5,,positive
uwvw,1f3ea805-3e3c-4e74-a8b0-e4dac5095b65,2024-03-02T02:32:23Z,tasty.. but rendang daging portion is small.,3,3,,neutral
uwvw,22623731-ee3f-4572-9450-fb5cab5a76ad,2023-09-06T03:58:04Z,sedap,5,5,5,positive
uwvw,245b31f1-e807-46d4-915e-0a78fd0718ab,2024-01-25T01:42:44Z,buat sambal asing nice. sebab sambal paru dia even sambal kering pun sedap,5,5,5,positive
uwvw,25f7439c-15ff-4b5a-8b3c-5e38e52b443a,2023-12-17T01:35:53Z,sedap👍👍👍,5,5,,positive
uwvw,26e29dea-9492-429e-944d-ca6d9955ebe3,2023-07-22T03:17:39Z,terbaik ☺️👍🏻 selalu oder tak kisah dapat lambat kita faham cuaca tak menentu kita faham keadaan..rider pun baik 😊👍🏻,5,5,5,positive
uwvw,2f64d20e-ca2e-4774-9c2f-c0d86108c07e,2024-02-06T01:52:13Z,nasi lemak sotong sedappp! recommended,5,5,5,positive
uwvw,33b5b81c-9dfe-40de-a170-ce52e6e17cd1,2023-08-08T01:37:02Z,terbaik..😊👍🏻 rider pun baik,5,5,5,positive
uwvw,3b4f1a4e-a114-4961-b101-2498518abdf6,2024-02-02T02:55:28Z,repeat order sbb sedaaapppp,5,5,,positive
uwvw,3fd98d29-e182-4391-87ce-c4fe22b6c8de,2023-09-15T02:14:48Z,nasi lemakk sedappp,5,5,,positive
uwvw,43b28473-74f4-45e1-95df-083524e59a45,2023-08-29T02:03:33Z,tq kak… nasi lemak always sedap😋,5,5,5,positive
uwvw,495bec84-f264-435e-93d4-1ddd410da186,2024-02-10T14:06:08Z,sedapp,5,5,,positive
uwvw,4ca23d89-4be3-4480-aa99-e8b94da90641,2023-07-27T03:03:29Z,"semuanya sedap²...alhamdulillah...kenyang sudah...
recommended sgt kedai kakak ni korang...cepat² beli korang...makanan best²😍😘😘😘",5,5,5,positive
uwvw,4edefb9a-de33-44ae-91b6-b1cd5183f804,2024-01-02T02:37:25Z,"nasi lemak sedap, paru sedap, sambal sedap, semua sedapppp!! recommended sgt2",5,5,,positive
uwvw,512f86ee-fe8f-467b-9f27-bd56e7bcbe96,2023-08-26T01:55:24Z,banyak dan sedap..mengenyangkan,5,5,,positive
uwvw,5b20f8ba-f7e6-4f40-8542-a4a9b54af160,2023-09-09T05:04:13Z,kali ke 2 terus order 5bungkus....alhamdulillah semua sedap,5,5,,positive
uwvw,5ec4a9bb-e51e-43b8-927a-c49e630e666e,2024-01-30T01:54:10Z,sedap sangat,5,5,,positive
uwvw,6139356a-dd90-496f-9c4d-29c74b74c933,2023-12-15T02:27:34Z,nasi lemak kuantiti banyak dan sambal tak pedas,5,5,,positive
uwvw,62078bae-4bab-4f15-bd23-30a276eaee94,2023-09-01T02:11:18Z,alhamdulillah..rider penghantar makanan selamat sampai dengan baiknya..nasi lemak memang padu ada rasa cukupnya..pedas kesukaaan saya..terima kasih kak liza nasi lemak..saya beli dengan harga yang fi,5,5,,positive
uwvw,6c507e6d-1fd5-4ca7-a742-1911cd8181df,2023-09-15T09:06:49Z,sedap semuanya,5,5,,positive
uwvw,6cb88334-3d1a-47ea-b6bd-3ffc8bc09deb,2024-02-17T03:39:51Z,very tasty,5,5,5,positive
uwvw,6cc25627-c98a-448f-bc53-7479758728a3,2023-10-11T01:19:12Z,nasi lemak sambal petai. petai macam takde ikan bilis yang banyak. harga bukan main mahal rm 8 tapi dapat nasi lemak petai macam nasi lemak biasa,1,1,,negative
uwvw,73c63c6b-4e4a-41a4-aca6-b877a4ffaf47,2024-02-17T03:39:38Z,too good,5,5,5,positive
uwvw,77b3a3d5-eed5-4d22-b133-6f9c603b5256,2023-05-12T03:44:49Z,"mmg sedap ns lemak kt kedai ni...portion banyak,sambal pn sedap...ayam masak merah pn sedap...",5,5,,positive
uwvw,80a6aee7-1cae-4b5e-8474-e44c2b830655,2024-01-13T00:37:06Z,"nk kata sedap tu..xda la sgt..tapi boleh la makan..alhamdulillah.  cuma kalau nk repeat tu, tidak lah.. ni beli pn sbb kedai biasa beli tu tak buka lagi.",1,1,,negative
uwvw,829a53f0-c30a-4284-9703-70e898ec3275,2024-01-27T09:56:58Z,tak pernah tak sedap!,5,5,5,positive
uwvw,8394ab82-dc07-47d3-908c-a05653acd7b6,2024-01-30T12:39:43Z,sedap..boleh order lagi.porsi nya pun memuaskan.sambal asing diberi mengikut permintaan.terima kasih,5,5,5,positive
uwvw,97352dc9-2a69-4a84-b6c7-9b9a0c497251,2023-06-14T02:44:03Z,sedap! dan berbaloi 😋😘,5,5,5,positive
uwvw,99aaf173-0eb7-43b0-84dc-90bf685abdcb,2024-02-04T02:56:27Z,"sedap sangat! rider pun terbaik, laju hantar makanan",5,5,5,positive
uwvw,9c571915-a52a-4a6f-b2ea-d737f7d08005,2023-07-29T01:14:05Z,2nd time beli. memang sedap. portion lunch bukan bekpas,5,5,5,positive
uwvw,9ccae1e0-1df0-4fa3-9493-ae812d546775,2024-01-27T09:57:24Z,memang akan repeat dan repeat! sedap gais,5,5,5,positive
uwvw,9da250da-c276-44ee-9ce7-2da1b92c837b,2024-01-12T02:37:26Z,nasi lemak sedap..sambal paru sedap.. ikut apa yang di request. terbaik.,5,5,,positive
uwvw,aeef7206-58eb-46ac-af2a-1929f3df3568,2023-11-03T15:50:40Z,portion byk .mmg sedap,5,5,,positive
uwvw,af0b44e6-71aa-4803-8659-e2122ceaf5cd,2023-10-10T03:17:05Z,sedap gilaaaaaaaaa,5,5,,positive
uwvw,b0c87559-ac5f-4cec-afc4-f7beca3f3c7c,2023-11-19T10:59:52Z,"nasi banyak sedap, tapi lauk rendang kerang terlalu sikit..mcm 1 sudu je..tak berbaloin rm 8. kecewa",2,2,,negative
uwvw,b406570b-11f8-423f-bcc4-257573774734,2023-08-23T01:24:01Z,alhamdulilllah...sedap nasi lemak rendang kerang...sambal ok tak pedas....sebab saya memang tak blh mkn pedas,5,5,,positive
uwvw,b4b3b92e-839d-43b3-be4e-fafbca810c9f,2023-07-11T00:55:49Z,"repeat kali kedua. sedap gilaaaaa makanan dekat sini. portion banyak macam biasa. sambal pun sedap. cuma kalini takde telur. tapi takpe, maybe sebab terlupa. apa pun nanti nak repeat lagi hehe. thnku",5,5,5,positive
uwvw,b7745156-a06d-4b1e-a942-da228f1ea590,2024-01-01T04:20:50Z,baik,4,4,5,positive
uwvw,b7878464-650e-4892-99d8-c362ae03f586,2023-11-12T00:32:42Z,"beli sbb baca review kata sedap. mashaallah memang sedap nasi lemak akak ni..portion pun byk boleh knyang, lauk besar cukup rasa..terima kasih masak sedap🫰🫰🫰",5,5,,positive
uwvw,c58d7ff3-1f09-4c36-b424-12f80a2aeb44,2023-09-15T02:55:26Z,sodappp,5,5,,positive
uwvw,ce2925d2-89c0-4875-8652-e428a0bbf8eb,2024-02-25T01:58:01Z,terbaik!,5,5,5,positive
uwvw,d7973a2d-d605-4351-b334-ed23871f60a8,2023-06-27T04:04:22Z,sedap gila nasi lemak dekat sini. sambal dia pun nice. portion pun banyak. recommended. next time kita repeat 🤍🤍🤍🤍🤍🤍🤍🤍🤍,5,5,5,positive
uwvw,d8fdd9be-986c-4803-9b96-1245130f0cef,2023-09-17T03:11:35Z,dah beberapa kali order sbb nasi lemak dan lauk2nya mmg sedap banyak pulak tu kenyang makan👍,5,5,,positive
uwvw,e1c0e7fa-067b-4d7a-b0db-69861f3dc892,2024-02-20T02:20:39Z,sedap gilaaaa nasi lemak akak ni,5,5,5,positive
uwvw,e707ea02-0398-4f4e-ad16-0feb1cd5cd2d,2024-02-17T02:38:23Z,sedap. anak pun kata sedap. makan smpai licin dorang.. sambal dan rendang ayam di asingkn spt yg kita request. terima kasih. semoga murah rezeki,5,5,,positive
uwvw,e807cfd7-6e23-470c-8b23-256c70d926c6,2024-02-02T02:20:43Z,dah banyak kali order kat sini sebab nasi lemak dan lauknya semua sedap..portion pun banyak👍,5,5,,positive
uwvw,eb775067-c137-4935-a929-509053b3d88f,2023-11-18T02:36:24Z,terbaik..selalu oder..tak pedas sangat sambal..anak anak suka makan..rider pun baik ☺️👍🏻,5,5,,positive
uwvw,ef219776-f0f7-4b7c-928e-8803c34aa14b,2024-02-04T04:33:25Z,sedappp. nanti boleh order lagi,5,5,,positive
uwvw,f2a149ab-fb96-4162-a8b5-13232db842f0,2024-02-01T01:22:10Z,sedap sangattt repeat order kalini 😍,5,5,5,positive
uwvw,f593897d-9906-4e84-a4b9-bbb0cc7b3626,2023-10-03T06:30:51Z,selalu beli kt kedai ni tapi harini kite order je . nasi lemak dia mmg sedap lauk2 dia pun sedap . x sama mcm kedai lain . sambal dia superbbb,5,5,,positive
uwvw,f7fc32e0-bc57-4d95-9eaa-30958aa3e093,2023-12-22T01:02:24Z,wow!!,5,5,,positive
uwvw,febbbb88-692d-4cd9-bfa1-7728eb13c1a0,2023-10-29T04:26:11Z,delivery was delayed. but the nasi lemak rendang kerang was sooooo sedap. sedap sngtttt. korang patut cuba weyyy. portion pon bnyk.,5,5,,positive
v0cm,00c1cc41-78f7-45d4-8cdd-a114fea076d9,2023-05-20T07:20:19Z,order air tea 3 layer tp rasa tak mcm 3 layer. harap lain kali dapat perbaiki kualiti.,3,3,,neutral
v0cm,045497f5-5aa4-4035-b810-c5c0a1c02bce,2023-11-16T14:57:40Z,tomyam sedap.. tapi harga pricey berbanding dine in di kedai.. harga jadi 2x ganda dari di kedai.. kenape ye..,3,3,,neutral
v0cm,0ed6d7ee-9819-4490-a739-34987fb60f26,2023-08-11T02:15:23Z,"very bad! food looks like kuih, not sotong slat tepung omg! not worthy with price!!!",1,1,5,negative
v0cm,14230385-1fb6-4b06-bfdf-2c64e306b033,2024-01-26T05:41:54Z,cekodok sotong. kenyang makan tepung bukan makan sotong. harga tak sesuai dengan sotong yang dapat. gambar lain sampai lain. jangan buat macam ni kesian dekat customer. saya tuntut di akhirat.,2,2,5,negative
v0cm,1a4d741d-266f-487e-9633-17cd783168cb,2023-07-21T14:22:26Z,1. paprik x sedap. pedas dan tawar. request kurang pedas tp dpt pedas juga.  2. ada kambas dlm kueh teow kungfu. pelik.,3,3,5,neutral
v0cm,1bc06e26-fc30-4642-b5b9-24345961f445,2023-07-15T13:25:30Z,ayam kunyit tak dpt . mkn lh nasi kosong je,2,2,,negative
v0cm,1f4d563d-9dad-432e-b7fa-1344215cfb00,2024-01-25T13:14:57Z,semua sedap seperti biasa tapi hari ni kerabu kangkung tawar. selalunya sedap,3,3,,neutral
v0cm,22da3418-d933-4f60-bdfc-ca15fac4e5df,2023-07-17T12:28:19Z,cepat dan sedap,5,5,5,positive
v0cm,2985d12a-60d5-4c5b-b372-b03a86c2bf86,2024-02-25T05:53:57Z,"order tomyam campur, dapat ayam semua..bayar harga untuk tomyam campur..semakin hari semakin mahal..masakan sedap",3,3,,neutral
v0cm,2f1d5ff2-168d-4b60-a497-9ab68512c922,2023-10-05T13:28:26Z,its foods delicious but my favorite is prawn butter 🥰,5,5,,positive
v0cm,3172c3d6-9975-424e-bb32-e381272d55e9,2023-07-12T05:18:36Z,sea food banyak. tapi rasa kuah tomyam kurang kaw hari ni. tomato masih busuk☹️ yang lain okay. kekalkan rasa tomyam ye. ✌🏻saya dah selalu order tomyam kat sini harini mcm lebih susu pon ye. ✌🏻✌🏻,4,4,5,positive
