menu_id,store_id,restaurant_name,item_name,category,price_rm,source,is_available,updated_at
q9lv-m08,q9lv,The Chicken Rice Shop Paradigm Mall,Chocolate Cake,Dessert,10.24,synthetic,True,2026-04-23T01:40:03+00:00
q9lv-m09,q9lv,The Chicken Rice Shop Paradigm Mall,Soup of the Day,Side,8.09,synthetic,True,2026-04-23T01:40:03+00:00
q9lv-m10,q9lv,The Chicken Rice Shop Paradigm Mall,Mixed Salad,Side,10.73,synthetic,True,2026-04-23T01:40:03+00:00
fmh1-m01,fmh1,Restoran Rabiha,Nasi Goreng Kampung,Main,11.75,review_mention,True,2026-04-23T01:40:03+00:00
fmh1-m02,fmh1,Restoran Rabiha,Tom Yum Seafood,Main,18.8,review_mention,True,2026-04-23T01:40:03+00:00
fmh1-m03,fmh1,Restoran Rabiha,Roti Canai Set,Main,7.14,review_mention,True,2026-04-23T01:40:03+00:00
fmh1-m04,fmh1,Restoran Rabiha,Nasi Lemak Ayam,Main,10.64,review_mention,True,2026-04-23T01:40:03+00:00
fmh1-m05,fmh1,Restoran Rabiha,Mee Goreng Mamak,Main,9.72,synthetic,True,2026-04-23T01:40:03+00:00
fmh1-m06,fmh1,Restoran Rabiha,Laksa,Main,11.78,synthetic,True,2026-04-23T01:40:03+00:00
fmh1-m07,fmh1,Restoran Rabiha,Char Kuey Teow,Main,12.04,synthetic,True,2026-04-23T01:40:03+00:00
fmh1-m08,fmh1,Restoran Rabiha,Teh Tarik,Drink,3.64,synthetic,True,2026-04-23T01:40:03+00:00
fmh1-m09,fmh1,Restoran Rabiha,Kuih Platter,Dessert,6.37,synthetic,True,2026-04-23T01:40:03+00:00
fmh1-m10,fmh1,Restoran Rabiha,Cendol,Dessert,6.27,synthetic,True,2026-04-23T01:40:03+00:00
fmh1-m11,fmh1,Restoran Rabiha,Sirap Limau,Drink,4.22,synthetic,True,2026-04-23T01:40:03+00:00
pyby-m01,pyby,Azlin's Kitchen-Nasi Dagang & Nasi Kerabu Azlin,Nasi Lemak Ayam,Main,10.86,review_mention,True,2026-04-23T01:40:03+00:00
pyby-m02,pyby,Azlin's Kitchen-Nasi Dagang & Nasi Kerabu Azlin,Laksa,Main,12.07,review_mention,True,2026-04-23T01:40:03+00:00
pyby-m03,pyby,Azlin's Kitchen-Nasi Dagang & Nasi Kerabu Azlin,Mee Goreng Mamak,Main,9.28,synthetic,True,2026-04-23T01:40:03+00:00
pyby-m04,pyby,Azlin's Kitchen-Nasi Dagang & Nasi Kerabu Azlin,Sirap Limau,Drink,3.79,synthetic,True,2026-04-23T01:40:03+00:00
pyby-m05,pyby,Azlin's Kitchen-Nasi Dagang & Nasi Kerabu Azlin,Teh Tarik,Drink,3.61,synthetic,True,2026-04-23T01:40:03+00:00
pyby-m06,pyby,Azlin's Kitchen-Nasi Dagang & Nasi Kerabu Azlin,Cendol,Dessert,6.37,synthetic,True,2026-04-23T01:40:03+00:00
pyby-m07,pyby,Azlin's Kitchen-Nasi Dagang & Nasi Kerabu Azlin,Kuih Platter,Dessert,6.95,synthetic,True,2026-04-23T01:40:03+00:00
pyby-m08,pyby,Azlin's Kitchen-Nasi Dagang & Nasi Kerabu Azlin,Roti Canai Set,Main,7.72,synthetic,True,2026-04-23T01:40:03+00:00
pyby-m09,pyby,Azlin's Kitchen-Nasi Dagang & Nasi Kerabu Azlin,Nasi Goreng Kampung,Main,11.53,synthetic,True,2026-04-23T01:40:03+00:00
r1eo-m01,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Grilled Chicken Chop,Main,21.84,review_mention,True,2026-04-23T01:40:03+00:00
r1eo-m02,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Carbonara,Main,22.2,review_mention,True,2026-04-23T01:40:03+00:00
r1eo-m03,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Aglio Olio,Main,18.21,review_mention,True,2026-04-23T01:40:03+00:00
r1eo-m04,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",French Fries,Side,6.44,review_mention,True,2026-04-23T01:40:03+00:00
r1eo-m05,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Nasi Goreng Kampung,Main,10.42,synthetic,True,2026-04-23T01:40:03+00:00
r1eo-m06,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Sirap Limau,Drink,3.81,synthetic,True,2026-04-23T01:40:03+00:00
r1eo-m07,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Roti Canai Set,Main,6.98,synthetic,True,2026-04-23T01:40:03+00:00
r1eo-m08,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Char Kuey Teow,Main,11.33,synthetic,True,2026-04-23T01:40:03+00:00
r1eo-m09,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Teh Tarik,Drink,3.56,synthetic,True,2026-04-23T01:40:03+00:00
r1eo-m10,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Mee Goreng Mamak,Main,9.98,synthetic,True,2026-04-23T01:40:03+00:00
r1eo-m11,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Cendol,Dessert,5.75,synthetic,True,2026-04-23T01:40:03+00:00
r1eo-m12,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Kuih Platter,Dessert,6.62,synthetic,True,2026-04-23T01:40:03+00:00
r1eo-m13,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Laksa,Main,10.67,synthetic,True,2026-04-23T01:40:03+00:00
r1eo-m14,r1eo,"RIN - Shisha Lounge, Restaurant & Bar [SS2 PJ]",Nasi Lemak Ayam,Main,11.06,synthetic,True,2026-04-23T01:40:03+00:00
skej-m01,skej,Rojak & Cendol Din,Cendol,Dessert,5.75,review_mention,True,2026-04-23T01:40:03+00:00
skej-m02,skej,Rojak & Cendol Din,Americano,Drink,6.69,synthetic,True,2026-04-23T01:40:03+00:00
skej-m03,skej,Rojak & Cendol Din,Cafe Latte,Drink,10.38,synthetic,True,2026-04-23T01:40:03+00:00
skej-m04,skej,Rojak & Cendol Din,Cheese Cake Slice,Dessert,11.42,synthetic,True,2026-04-23T01:40:03+00:00
skej-m05,skej,Rojak & Cendol Din,Mineral Water,Drink,2.64,synthetic,True,2026-04-23T01:40:03+00:00
skej-m06,skej,Rojak & Cendol Din,Mocha,Drink,11.2,synthetic,True,2026-04-23T01:40:03+00:00
skej-m07,skej,Rojak & Cendol Din,Croissant,Pastry,8.98,synthetic,True,2026-04-23T01:40:03+00:00
skej-m08,skej,Rojak & Cendol Din,Iced Chocolate,Drink,9.6,synthetic,True,2026-04-23T01:40:03+00:00
skej-m09,skej,Rojak & Cendol Din,Cappuccino,Drink,9.43,synthetic,True,2026-04-23T01:40:03+00:00
skej-m10,skej,Rojak & Cendol Din,Brownie,Dessert,8.28,synthetic,True,2026-04-23T01:40:03+00:00
skej-m11,skej,Rojak & Cendol Din,Lemon Tea,Drink,5.82,synthetic,True,2026-04-23T01:40:03+00:00
zmvp-m01,zmvp,Robert's Char Kuey Teow,Char Kuey Teow,Main,11.69,review_mention,True,2026-04-23T01:40:03+00:00
zmvp-m02,zmvp,Robert's Char Kuey Teow,Chicken Chop,Main,16.19,synthetic,True,2026-04-23T01:40:03+00:00
zmvp-m03,zmvp,Robert's Char Kuey Teow,Fried Rice,Main,12.8,synthetic,True,2026-04-23T01:40:03+00:00
zmvp-m04,zmvp,Robert's Char Kuey Teow,Chocolate Cake,Dessert,9.73,synthetic,True,2026-04-23T01:40:03+00:00
zmvp-m05,zmvp,Robert's Char Kuey Teow,Hot Coffee,Drink,5.67,synthetic,True,2026-04-23T01:40:03+00:00
zmvp-m06,zmvp,Robert's Char Kuey Teow,Seasonal Fruit,Dessert,7.11,synthetic,True,2026-04-23T01:40:03+00:00
zmvp-m07,zmvp,Robert's Char Kuey Teow,Soup of the Day,Side,7.77,synthetic,True,2026-04-23T01:40:03+00:00
zmvp-m08,zmvp,Robert's Char Kuey Teow,Mixed Salad,Side,9.23,synthetic,True,2026-04-23T01:40:03+00:00
zmvp-m09,zmvp,Robert's Char Kuey Teow,Noodles,Main,13.18,synthetic,True,2026-04-23T01:40:03+00:00
zmvp-m10,zmvp,Robert's Char Kuey Teow,Signature Rice Bowl,Main,13.28,synthetic,True,2026-04-23T01:40:03+00:00
zmvp-m11,zmvp,Robert's Char Kuey Teow,Iced Lemon Tea,Drink,5.3,synthetic,True,2026-04-23T01:40:03+00:00
r8bu-m01,r8bu,Restoran Anika Selera,Nasi Goreng Kampung,Main,10.47,review_mention,True,2026-04-23T01:40:03+00:00
r8bu-m02,r8bu,Restoran Anika Selera,Teh Tarik,Drink,3.76,review_mention,True,2026-04-23T01:40:03+00:00
r8bu-m03,r8bu,Restoran Anika Selera,Laksa,Main,11.19,review_mention,True,2026-04-23T01:40:03+00:00
r8bu-m04,r8bu,Restoran Anika Selera,Tom Yum Seafood,Main,18.7,review_mention,True,2026-04-23T01:40:03+00:00
r8bu-m05,r8bu,Restoran Anika Selera,Roti Canai Set,Main,7.44,synthetic,True,2026-04-23T01:40:03+00:00
r8bu-m06,r8bu,Restoran Anika Selera,Sirap Limau,Drink,4.15,synthetic,True,2026-04-23T01:40:03+00:00
r8bu-m07,r8bu,Restoran Anika Selera,Kuih Platter,Dessert,6.05,synthetic,True,2026-04-23T01:40:03+00:00
r8bu-m08,r8bu,Restoran Anika Selera,Mee Goreng Mamak,Main,10.6,synthetic,True,2026-04-23T01:40:03+00:00
r8bu-m09,r8bu,Restoran Anika Selera,Nasi Lemak Ayam,Main,10.48,synthetic,True,2026-04-23T01:40:03+00:00
r8bu-m10,r8bu,Restoran Anika Selera,Char Kuey Teow,Main,12.42,synthetic,True,2026-04-23T01:40:03+00:00
r8bu-m11,r8bu,Restoran Anika Selera,Cendol,Dessert,6.38,synthetic,True,2026-04-23T01:40:03+00:00
g9gj-m01,g9gj,Lim Fried Chicken SS2,Sundae,Dessert,6.54,synthetic,True,2026-04-23T01:40:03+00:00
g9gj-m02,g9gj,Lim Fried Chicken SS2,Nuggets,Side,9.09,synthetic,True,2026-04-23T01:40:03+00:00
g9gj-m03,g9gj,Lim Fried Chicken SS2,Cola,Drink,4.45,synthetic,True,2026-04-23T01:40:03+00:00
g9gj-m04,g9gj,Lim Fried Chicken SS2,Milkshake,Drink,8.26,synthetic,True,2026-04-23T01:40:03+00:00
g9gj-m05,g9gj,Lim Fried Chicken SS2,Apple Pie,Dessert,7.59,synthetic,True,2026-04-23T01:40:03+00:00
g9gj-m06,g9gj,Lim Fried Chicken SS2,Fried Chicken Combo,Main,17.88,synthetic,True,2026-04-23T01:40:03+00:00
g9gj-m07,g9gj,Lim Fried Chicken SS2,Chicken Wrap,Main,13.15,synthetic,True,2026-04-23T01:40:03+00:00
g9gj-m08,g9gj,Lim Fried Chicken SS2,Cheeseburger Combo,Main,17.56,synthetic,True,2026-04-23T01:40:03+00:00
seek-m01,seek,Chicken shawarma,French Fries,Side,7.02,review_mention,True,2026-04-23T01:40:03+00:00
seek-m02,seek,Chicken shawarma,Chicken Chop,Main,17.28,synthetic,True,2026-04-23T01:40:03+00:00
seek-m03,seek,Chicken shawarma,Iced Lemon Tea,Drink,4.74,synthetic,True,2026-04-23T01:40:03+00:00
seek-m04,seek,Chicken shawarma,Chocolate Cake,Dessert,9.86,synthetic,True,2026-04-23T01:40:03+00:00
seek-m05,seek,Chicken shawarma,Noodles,Main,13.03,synthetic,True,2026-04-23T01:40:03+00:00
seek-m06,seek,Chicken shawarma,Hot Coffee,Drink,5.7,synthetic,True,2026-04-23T01:40:03+00:00
seek-m07,seek,Chicken shawarma,Seasonal Fruit,Dessert,7.48,synthetic,True,2026-04-23T01:40:03+00:00
seek-m08,seek,Chicken shawarma,Fried Rice,Main,12.64,synthetic,True,2026-04-23T01:40:03+00:00
seek-m09,seek,Chicken shawarma,Soup of the Day,Side,7.95,synthetic,True,2026-04-23T01:40:03+00:00
seek-m10,seek,Chicken shawarma,Signature Rice Bowl,Main,13.77,synthetic,True,2026-04-23T01:40:03+00:00
seek-m11,seek,Chicken shawarma,Mixed Salad,Side,9.83,synthetic,True,2026-04-23T01:40:03+00:00
vek1-m01,vek1,My Gracious Kitchen,Nasi Goreng Kampung,Main,10.77,review_mention,True,2026-04-23T01:40:03+00:00
vek1-m02,vek1,My Gracious Kitchen,Fried Rice,Main,11.5,synthetic,True,2026-04-23T01:40:03+00:00
vek1-m03,vek1,My Gracious Kitchen,Signature Rice Bowl,Main,14.24,synthetic,True,2026-04-23T01:40:03+00:00
vek1-m04,vek1,My Gracious Kitchen,Chicken Chop,Main,15.84,synthetic,True,2026-04-23T01:40:03+00:00
vek1-m05,vek1,My Gracious Kitchen,Iced Lemon Tea,Drink,5.29,synthetic,True,2026-04-23T01:40:03+00:00
vek1-m06,vek1,My Gracious Kitchen,Hot Coffee,Drink,5.52,synthetic,True,2026-04-23T01:40:03+00:00
vek1-m07,vek1,My Gracious Kitchen,Chocolate Cake,Dessert,9.78,synthetic,True,2026-04-23T01:40:03+00:00
vek1-m08,vek1,My Gracious Kitchen,Seasonal Fruit,Dessert,7.9,synthetic,True,2026-04-23T01:40:03+00:00
vek1-m09,vek1,My Gracious Kitchen,Mixed Salad,Side,10.15,synthetic,True,2026-04-23T01:40:03+00:00
vek1-m10,vek1,My Gracious Kitchen,Soup of the Day,Side,8.54,synthetic,True,2026-04-23T01:40:03+00:00
vek1-m11,vek1,My Gracious Kitchen,Noodles,Main,14.03,synthetic,True,2026-04-23T01:40:03+00:00
c5qc-m01,c5qc,Murni Discovery SS2,Nasi Goreng Kampung,Main,10.96,review_mention,True,2026-04-23T01:40:03+00:00
c5qc-m02,c5qc,Murni Discovery SS2,Grilled Chicken Chop,Main,23.84,review_mention,True,2026-04-23T01:40:03+00:00
c5qc-m03,c5qc,Murni Discovery SS2,Tom Yum Seafood,Main,19.25,review_mention,True,2026-04-23T01:40:03+00:00
c5qc-m04,c5qc,Murni Discovery SS2,Carbonara,Main,25.48,review_mention,True,2026-04-23T01:40:03+00:00
c5qc-m05,c5qc,Murni Discovery SS2,Hot Coffee,Drink,5.83,synthetic,True,2026-04-23T01:40:03+00:00
c5qc-m06,c5qc,Murni Discovery SS2,Chicken Chop,Main,17.69,synthetic,True,2026-04-23T01:40:03+00:00
c5qc-m07,c5qc,Murni Discovery SS2,Seasonal Fruit,Dessert,8.22,synthetic,True,2026-04-23T01:40:03+00:00
c5qc-m08,c5qc,Murni Discovery SS2,Soup of the Day,Side,8.87,synthetic,True,2026-04-23T01:40:03+00:00
c5qc-m09,c5qc,Murni Discovery SS2,Mixed Salad,Side,9.87,synthetic,True,2026-04-23T01:40:03+00:00
c5qc-m10,c5qc,Murni Discovery SS2,Noodles,Main,14.38,synthetic,True,2026-04-23T01:40:03+00:00
c5qc-m11,c5qc,Murni Discovery SS2,Fried Rice,Main,13.44,synthetic,True,2026-04-23T01:40:03+00:00
c5qc-m12,c5qc,Murni Discovery SS2,Chocolate Cake,Dessert,11.05,synthetic,True,2026-04-23T01:40:03+00:00
c5qc-m13,c5qc,Murni Discovery SS2,Signature Rice Bowl,Main,14.45,synthetic,True,2026-04-23T01:40:03+00:00
e4k0-m01,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Dumplings,Side,8.55,review_mention,True,2026-04-23T01:40:03+00:00
e4k0-m02,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Wantan Mee,Main,10.62,review_mention,True,2026-04-23T01:40:03+00:00
e4k0-m03,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Signature Rice Bowl,Main,13.54,synthetic,True,2026-04-23T01:40:03+00:00
e4k0-m04,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Hot Coffee,Drink,5.2,synthetic,True,2026-04-23T01:40:03+00:00
e4k0-m05,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Soup of the Day,Side,8.58,synthetic,True,2026-04-23T01:40:03+00:00
e4k0-m06,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Noodles,Main,12.54,synthetic,True,2026-04-23T01:40:03+00:00
e4k0-m07,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Seasonal Fruit,Dessert,7.82,synthetic,True,2026-04-23T01:40:03+00:00
e4k0-m08,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Chicken Chop,Main,16.96,synthetic,True,2026-04-23T01:40:03+00:00
e4k0-m09,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Mixed Salad,Side,9.97,synthetic,True,2026-04-23T01:40:03+00:00
e4k0-m10,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Fried Rice,Main,12.48,synthetic,True,2026-04-23T01:40:03+00:00
e4k0-m11,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Chocolate Cake,Dessert,10.1,synthetic,True,2026-04-23T01:40:03+00:00
e4k0-m12,e4k0,Wan Tan Mee Stall No2 SS2 Wai Sek Kai,Iced Lemon Tea,Drink,4.64,synthetic,True,2026-04-23T01:40:03+00:00
zy0p-m01,zy0p,Pop Meals @ TTDI,Carbonara,Main,24.59,review_mention,True,2026-04-23T01:40:03+00:00
zy0p-m02,zy0p,Pop Meals @ TTDI,Cafe Latte,Drink,9.77,review_mention,True,2026-04-23T01:40:03+00:00
zy0p-m03,zy0p,Pop Meals @ TTDI,Teh Tarik,Drink,3.3,review_mention,True,2026-04-23T01:40:03+00:00
zy0p-m04,zy0p,Pop Meals @ TTDI,Thai Milk Tea,Drink,6.55,review_mention,True,2026-04-23T01:40:03+00:00
zy0p-m05,zy0p,Pop Meals @ TTDI,Mee Goreng Mamak,Main,9.62,synthetic,True,2026-04-23T01:40:03+00:00
zy0p-m06,zy0p,Pop Meals @ TTDI,Roti Canai Set,Main,7.03,synthetic,True,2026-04-23T01:40:03+00:00
zy0p-m07,zy0p,Pop Meals @ TTDI,Char Kuey Teow,Main,12.56,synthetic,True,2026-04-23T01:40:03+00:00
zy0p-m08,zy0p,Pop Meals @ TTDI,Kuih Platter,Dessert,6.0,synthetic,True,2026-04-23T01:40:03+00:00
zy0p-m09,zy0p,Pop Meals @ TTDI,Cendol,Dessert,6.42,synthetic,True,2026-04-23T01:40:03+00:00
zy0p-m10,zy0p,Pop Meals @ TTDI,Nasi Goreng Kampung,Main,11.3,synthetic,True,2026-04-23T01:40:03+00:00
zy0p-m11,zy0p,Pop Meals @ TTDI,Sirap Limau,Drink,3.87,synthetic,True,2026-04-23T01:40:03+00:00
zy0p-m12,zy0p,Pop Meals @ TTDI,Nasi Lemak Ayam,Main,9.93,synthetic,True,2026-04-23T01:40:03+00:00
zy0p-m13,zy0p,Pop Meals @ TTDI,Laksa,Main,12.39,synthetic,True,2026-04-23T01:40:03+00:00
x7r2-m01,x7r2,Selera Astana Damansara,Teh Tarik,Drink,3.41,review_mention,True,2026-04-23T01:40:03+00:00
x7r2-m02,x7r2,Selera Astana Damansara,Chocolate Cake,Dessert,10.52,synthetic,True,2026-04-23T01:40:03+00:00
x7r2-m03,x7r2,Selera Astana Damansara,Fried Rice,Main,12.78,synthetic,True,2026-04-23T01:40:03+00:00
x7r2-m04,x7r2,Selera Astana Damansara,Signature Rice Bowl,Main,13.17,synthetic,True,2026-04-23T01:40:03+00:00
x7r2-m05,x7r2,Selera Astana Damansara,Hot Coffee,Drink,5.62,synthetic,True,2026-04-23T01:40:03+00:00
x7r2-m06,x7r2,Selera Astana Damansara,Soup of the Day,Side,8.51,synthetic,True,2026-04-23T01:40:03+00:00
x7r2-m07,x7r2,Selera Astana Damansara,Chicken Chop,Main,17.5,synthetic,True,2026-04-23T01:40:03+00:00
x7r2-m08,x7r2,Selera Astana Damansara,Noodles,Main,13.03,synthetic,True,2026-04-23T01:40:03+00:00
x7r2-m09,x7r2,Selera Astana Damansara,Iced Lemon Tea,Drink,5.24,synthetic,True,2026-04-23T01:40:03+00:00
x7r2-m10,x7r2,Selera Astana Damansara,Mixed Salad,Side,10.15,synthetic,True,2026-04-23T01:40:03+00:00
x7r2-m11,x7r2,Selera Astana Damansara,Seasonal Fruit,Dessert,7.79,synthetic,True,2026-04-23T01:40:03+00:00
gtjd-m01,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Dumplings,Side,8.43,review_mention,True,2026-04-23T01:40:03+00:00
gtjd-m02,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Cendol,Dessert,5.92,synthetic,True,2026-04-23T01:40:03+00:00
gtjd-m03,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Nasi Lemak Ayam,Main,11.06,synthetic,True,2026-04-23T01:40:03+00:00
gtjd-m04,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Roti Canai Set,Main,7.1,synthetic,True,2026-04-23T01:40:03+00:00
gtjd-m05,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Teh Tarik,Drink,3.24,synthetic,True,2026-04-23T01:40:03+00:00
gtjd-m06,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Nasi Goreng Kampung,Main,11.52,synthetic,True,2026-04-23T01:40:03+00:00
gtjd-m07,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Mee Goreng Mamak,Main,10.21,synthetic,True,2026-04-23T01:40:03+00:00
gtjd-m08,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Laksa,Main,10.59,synthetic,True,2026-04-23T01:40:03+00:00
gtjd-m09,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Kuih Platter,Dessert,6.73,synthetic,True,2026-04-23T01:40:03+00:00
gtjd-m10,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Char Kuey Teow,Main,11.75,synthetic,True,2026-04-23T01:40:03+00:00
gtjd-m11,gtjd,SS2 Ipoh Canning Garden (Hong Kee) Chee Cheong Fun | Stall No. 23 @ SS2 Hawkers Centre,Sirap Limau,Drink,3.98,synthetic,True,2026-04-23T01:40:03+00:00
o8tg-m01,o8tg,Warung Along Nasi Lemak Hulk KD,Nasi Lemak Ayam,Main,11.15,review_mention,True,2026-04-23T01:40:03+00:00
o8tg-m02,o8tg,Warung Along Nasi Lemak Hulk KD,Nasi Goreng Kampung,Main,11.32,review_mention,True,2026-04-23T01:40:03+00:00
o8tg-m03,o8tg,Warung Along Nasi Lemak Hulk KD,Roti Canai Set,Main,7.55,synthetic,True,2026-04-23T01:40:03+00:00
o8tg-m04,o8tg,Warung Along Nasi Lemak Hulk KD,Mee Goreng Mamak,Main,9.63,synthetic,True,2026-04-23T01:40:03+00:00
o8tg-m05,o8tg,Warung Along Nasi Lemak Hulk KD,Kuih Platter,Dessert,6.84,synthetic,True,2026-04-23T01:40:03+00:00
o8tg-m06,o8tg,Warung Along Nasi Lemak Hulk KD,Cendol,Dessert,6.37,synthetic,True,2026-04-23T01:40:03+00:00
o8tg-m07,o8tg,Warung Along Nasi Lemak Hulk KD,Laksa,Main,12.38,synthetic,True,2026-04-23T01:40:03+00:00
o8tg-m08,o8tg,Warung Along Nasi Lemak Hulk KD,Char Kuey Teow,Main,11.49,synthetic,True,2026-04-23T01:40:03+00:00
o8tg-m09,o8tg,Warung Along Nasi Lemak Hulk KD,Teh Tarik,Drink,3.77,synthetic,True,2026-04-23T01:40:03+00:00
o8tg-m10,o8tg,Warung Along Nasi Lemak Hulk KD,Sirap Limau,Drink,3.79,synthetic,True,2026-04-23T01:40:03+00:00
zfol-m01,zfol,Mohd Chan Restaurant @ Kelana Jaya,Fried Rice,Main,12.68,review_mention,True,2026-04-23T01:40:03+00:00
zfol-m02,zfol,Mohd Chan Restaurant @ Kelana Jaya,Nasi Goreng Kampung,Main,11.2,review_mention,True,2026-04-23T01:40:03+00:00
zfol-m03,zfol,Mohd Chan Restaurant @ Kelana Jaya,Char Kuey Teow,Main,11.61,review_mention,True,2026-04-23T01:40:03+00:00
zfol-m04,zfol,Mohd Chan Restaurant @ Kelana Jaya,Noodles,Main,13.39,review_mention,True,2026-04-23T01:40:03+00:00
zfol-m05,zfol,Mohd Chan Restaurant @ Kelana Jaya,Iced Lemon Tea,Drink,5.06,synthetic,True,2026-04-23T01:40:03+00:00
zfol-m06,zfol,Mohd Chan Restaurant @ Kelana Jaya,Soup of the Day,Side,8.87,synthetic,True,2026-04-23T01:40:03+00:00
zfol-m07,zfol,Mohd Chan Restaurant @ Kelana Jaya,Signature Rice Bowl,Main,14.18,synthetic,True,2026-04-23T01:40:03+00:00
zfol-m08,zfol,Mohd Chan Restaurant @ Kelana Jaya,Mixed Salad,Side,10.61,synthetic,True,2026-04-23T01:40:03+00:00
zfol-m09,zfol,Mohd Chan Restaurant @ Kelana Jaya,Chicken Chop,Main,18.66,synthetic,True,2026-04-23T01:40:03+00:00
zfol-m10,zfol,Mohd Chan Restaurant @ Kelana Jaya,Hot Coffee,Drink,5.92,synthetic,True,2026-04-23T01:40:03+00:00
zfol-m11,zfol,Mohd Chan Restaurant @ Kelana Jaya,Chocolate Cake,Dessert,11.04,synthetic,True,2026-04-23T01:40:03+00:00
p8dx-m01,p8dx,Nasi Ayam Goreng Kunyit PADU ( Jalan Burhanuddin Helmi),Laksa,Main,10.74,synthetic,True,2026-04-23T01:40:03+00:00
p8dx-m02,p8dx,Nasi Ayam Goreng Kunyit PADU ( Jalan Burhanuddin Helmi),Roti Canai Set,Main,7.7,synthetic,True,2026-04-23T01:40:03+00:00
p8dx-m03,p8dx,Nasi Ayam Goreng Kunyit PADU ( Jalan Burhanuddin Helmi),Teh Tarik,Drink,3.76,synthetic,True,2026-04-23T01:40:03+00:00
p8dx-m04,p8dx,Nasi Ayam Goreng Kunyit PADU ( Jalan Burhanuddin Helmi),Nasi Goreng Kampung,Main,11.74,synthetic,True,2026-04-23T01:40:03+00:00
p8dx-m05,p8dx,Nasi Ayam Goreng Kunyit PADU ( Jalan Burhanuddin Helmi),Mee Goreng Mamak,Main,9.71,synthetic,True,2026-04-23T01:40:03+00:00
p8dx-m06,p8dx,Nasi Ayam Goreng Kunyit PADU ( Jalan Burhanuddin Helmi),Char Kuey Teow,Main,12.31,synthetic,True,2026-04-23T01:40:03+00:00
p8dx-m07,p8dx,Nasi Ayam Goreng Kunyit PADU ( Jalan Burhanuddin Helmi),Cendol,Dessert,6.05,synthetic,True,2026-04-23T01:40:03+00:00
p8dx-m08,p8dx,Nasi Ayam Goreng Kunyit PADU ( Jalan Burhanuddin Helmi),Sirap Limau,Drink,3.98,synthetic,True,2026-04-23T01:40:03+00:00
p8dx-m09,p8dx,Nasi Ayam Goreng Kunyit PADU ( Jalan Burhanuddin Helmi),Kuih Platter,Dessert,6.56,synthetic,True,2026-04-23T01:40:03+00:00
p8dx-m10,p8dx,Nasi Ayam Goreng Kunyit PADU ( Jalan Burhanuddin Helmi),Nasi Lemak Ayam,Main,9.71,synthetic,True,2026-04-23T01:40:03+00:00
